block,genome,chr/contig,start,end,orientation,length
72,NZ_OU953855,1,678863,679910,-,1047
72,NZ_OX366272,1,503360,504407,+,1047
72,NZ_OX366347,1,971436,972483,+,1047
72,NZ_OU909470,1,464820,465859,-,1039
72,NZ_OX366363,1,227152,228199,+,1047
72,NZ_OX366364,1,1291462,1292501,-,1039
72,NZ_OX366359,1,573221,574268,-,1047
72,NZ_OX366349,1,414280,415319,+,1039
72,NZ_OX366380,1,1218819,1219858,-,1039
72,NZ_OX366344,1,1267397,1268436,+,1039
72,NZ_CP090900,1,456342,457389,+,1047
72,NZ_OX366352,1,574657,575704,+,1047
72,NZ_OX366362,1,555594,556640,-,1046
72,NZ_OX366400,1,564788,565835,+,1047
72,NZ_OX366327,1,735035,736082,-,1047
72,NZ_OX366367,1,1356422,1357461,-,1039
72,NZ_CP042444,1,456843,457890,+,1047
72,NZ_OX366326,1,779287,780334,-,1047
72,NZ_CP037426,1,292482,293529,+,1047
72,NZ_OX366339,1,560349,561396,-,1047
72,NZ_OX366355,1,494041,495088,+,1047
72,NZ_CP046922,1,506143,507190,-,1047
72,NZ_OX366370,1,1184652,1185699,-,1047
72,NZ_OX366385,1,61695,62734,-,1039
72,NZ_OX366399,1,702947,703994,-,1047
72,NZ_OX366395,1,484113,485160,-,1047
72,NZ_OX366396,1,1044810,1045857,+,1047
72,NZ_OX366351,1,601119,602166,-,1047
72,NZ_OX366381,1,722811,723858,+,1047
72,NZ_OX366342,1,470390,471429,-,1039
72,NZ_OX366369,1,785657,786704,+,1047
72,NZ_OX366356,1,697474,698521,+,1047
72,NZ_OX366377,1,891667,892714,-,1047
72,NZ_OX366388,1,676931,677978,+,1047
72,NZ_OX366357,1,850692,851736,+,1044
72,NZ_CP072012,1,554250,555297,+,1047
72,NZ_OX366398,1,667339,668386,-,1047
72,NC_002978,6,456342,457389,+,1047
72,NZ_OX366389,1,763086,764133,-,1047
72,NZ_OX366397,1,863298,864345,+,1047
72,NZ_OX366378,1,463455,464502,+,1047
72,NZ_CP090903,1,456342,457389,+,1047
72,NZ_OX366374,1,817744,818791,-,1047
72,NZ_CP090901,1,456342,457389,+,1047
72,NZ_CP046923,1,422391,423438,-,1047
72,NZ_CP069055,1,494789,495836,+,1047
72,NZ_CP072670,1,456182,457229,+,1047
72,NZ_CP090899,1,456342,457389,+,1047
72,NZ_CP046924,1,443329,444376,-,1047
72,NZ_OX366348,1,468814,469861,-,1047
72,NZ_CP046921,1,506143,507190,-,1047
72,NZ_OX366338,1,665695,666742,-,1047
72,NZ_CP054557,1,215737,216784,+,1047
72,NZ_CP072669,1,456190,457237,+,1047
72,NC_021089,1,366731,367778,-,1047
73,NZ_OX366376,1,259030,260965,+,1935
73,NZ_OX366393,1,965852,967787,+,1935
73,NZ_OX366372,1,1197145,1199080,-,1935
73,NZ_CP072672,1,458301,460211,+,1910
73,NZ_CP069060,1,445938,447848,+,1910
73,NZ_CP072667,1,458283,460193,+,1910
73,NZ_CP072671,1,458283,460193,+,1910
73,NZ_CP072668,1,458270,460180,+,1910
73,NZ_CP072666,1,458283,460193,+,1910
73,NZ_CP090902,1,458435,460345,+,1910
73,NZ_CP090948,1,458435,460345,+,1910
73,NZ_CP069052,1,423571,425480,-,1909
73,NZ_CP076228,1,252420,254329,-,1909
73,NZ_CP042445,1,458435,460345,+,1910
73,NZ_CP042904,1,309369,311283,+,1914
73,NC_012416,1,310462,312376,+,1914
73,NZ_CP069053,1,99421,101330,-,1909
73,NZ_CP042446,1,458435,460345,+,1910
73,NZ_CP041215,1,1219780,1221694,+,1914
73,NZ_OX366353,1,1266119,1268032,-,1913
73,NZ_OX366387,1,1051348,1053279,-,1931
73,NZ_OX366368,1,774048,775957,-,1909
73,NZ_OX366379,1,730253,732162,-,1909
73,NZ_CP091195,1,328170,330079,-,1909
73,NZ_OX366375,1,813826,815735,-,1909
73,NZ_CP046925,1,458283,460193,+,1910
73,NZ_OX366318,1,681833,683742,-,1909
73,NZ_OX366319,1,467905,469814,-,1909
73,NZ_OX366332,1,849050,850964,+,1914
73,NZ_CP110359,1,715335,717249,-,1914
73,NZ_OU953855,1,675401,677332,-,1931
73,NZ_OX366272,1,507675,509590,+,1915
73,NZ_OX366347,1,975699,977609,+,1910
73,NZ_OU909470,1,976742,978648,+,1906
73,NZ_OX366363,1,229400,231310,+,1910
73,NZ_OX366364,1,1139204,1141120,-,1916
73,NZ_OX366359,1,569013,570926,-,1913
73,NZ_OX366349,1,1488509,1490418,-,1909
73,NZ_OX366380,1,161327,163233,+,1906
73,NZ_OX366344,1,1269727,1271662,+,1935
73,NZ_CP090900,1,458435,460345,+,1910
73,NZ_OX366352,1,578155,580069,+,1914
73,NZ_OX366362,1,736378,738286,-,1908
73,NZ_OX366400,1,567406,569316,+,1910
73,NZ_OX366327,1,731923,733832,-,1909
73,NZ_OX366367,1,165465,167381,+,1916
73,NZ_CP042444,1,458936,460846,+,1910
73,NZ_OX366326,1,775806,777715,-,1909
73,NZ_CP037426,1,295707,297617,+,1910
73,NZ_OX366339,1,556270,558179,-,1909
73,NZ_OX366355,1,497241,499151,+,1910
73,NZ_CP046922,1,503187,505096,-,1909
73,NZ_OX366370,1,1178477,1180386,+,1909
73,NZ_OX366385,1,982374,984280,+,1906
73,NZ_OX366399,1,699836,701745,-,1909
73,NZ_OX366395,1,480755,482679,-,1924
73,NZ_OX366396,1,1112165,1114075,+,1910
73,NZ_OX366351,1,597638,599547,-,1909
73,NZ_OX366381,1,725059,726969,+,1910
73,NZ_OX366342,1,467001,468936,-,1935
73,NZ_OX366369,1,787905,789815,+,1910
73,NZ_OX366356,1,699777,701687,+,1910
73,NZ_OX366377,1,888556,890465,-,1909
73,NZ_OX366388,1,679521,681431,+,1910
73,NZ_OX366357,1,852780,854703,+,1923
73,NZ_CP072012,1,556498,558408,+,1910
73,NZ_OX366398,1,664228,666137,-,1909
73,NC_002978,6,458435,460345,+,1910
73,NZ_OX366389,1,759975,761884,-,1909
73,NZ_OX366397,1,945002,946916,+,1914
73,NZ_OX366378,1,466788,468698,+,1910
73,NZ_CP090903,1,458435,460345,+,1910
73,NZ_OX366374,1,480723,482647,+,1924
73,NZ_CP090901,1,458435,460345,+,1910
73,NZ_CP046923,1,419435,421344,-,1909
73,NZ_CP069055,1,497037,498947,+,1910
73,NZ_CP072670,1,458275,460185,+,1910
73,NZ_CP090899,1,458435,460345,+,1910
73,NZ_CP046924,1,440373,442282,-,1909
73,NZ_OX366348,1,465703,467612,-,1909
73,NZ_CP046921,1,503187,505096,-,1909
73,NZ_OX366338,1,660666,662567,-,1901
73,NZ_CP054557,1,50112,52021,-,1909
73,NZ_CP072669,1,458283,460193,+,1910
73,NC_021089,1,362366,364279,-,1913
74,NZ_OX366376,1,260966,262407,+,1441
74,NZ_OX366393,1,967788,969229,+,1441
74,NZ_OX366372,1,1195703,1197143,-,1440
74,NZ_CP072672,1,460212,461644,+,1432
74,NZ_CP069060,1,447849,449281,+,1432
74,NZ_CP072667,1,460194,461626,+,1432
74,NZ_CP072671,1,460194,461626,+,1432
74,NZ_CP072668,1,460181,461613,+,1432
74,NZ_CP072666,1,460194,461626,+,1432
74,NZ_CP090902,1,460346,461778,+,1432
74,NZ_CP090948,1,460346,461778,+,1432
74,NZ_CP069052,1,422138,423569,-,1431
74,NZ_CP076228,1,250987,252418,-,1431
74,NZ_CP042445,1,460346,461778,+,1432
74,NZ_CP042904,1,311284,312725,+,1441
74,NC_012416,1,312377,313818,+,1441
74,NZ_CP069053,1,97988,99419,-,1431
74,NZ_CP042446,1,460346,461778,+,1432
74,NZ_CP041215,1,1221695,1223136,+,1441
74,NZ_OX366353,1,1264677,1266117,-,1440
74,NZ_OX366387,1,1049906,1051346,-,1440
74,NZ_OX366368,1,772615,774046,-,1431
74,NZ_OX366379,1,728820,730251,-,1431
74,NZ_CP091195,1,326728,328168,-,1440
74,NZ_OX366375,1,812384,813824,-,1440
74,NZ_CP046925,1,460194,461626,+,1432
74,NZ_OX366318,1,680400,681831,-,1431
74,NZ_OX366319,1,466463,467903,-,1440
74,NZ_OX366332,1,850965,852406,+,1441
74,NZ_CP110359,1,713893,715333,-,1440
74,NZ_OU953855,1,673968,675399,-,1431
74,NZ_OX366272,1,509591,511032,+,1441
74,NZ_OX366347,1,977610,979051,+,1441
74,NZ_OU909470,1,978649,980084,+,1435
74,NZ_OX366363,1,231311,232752,+,1441
74,NZ_OX366364,1,1137762,1139202,-,1440
74,NZ_OX366359,1,567571,569011,-,1440
74,NZ_OX366349,1,1485849,1487285,-,1436
74,NZ_OX366380,1,163234,164669,+,1435
74,NZ_OX366344,1,1271663,1273104,+,1441
74,NZ_CP090900,1,460346,461778,+,1432
74,NZ_OX366352,1,580070,581511,+,1441
74,NZ_OX366362,1,734945,736376,-,1431
74,NZ_OX366400,1,569317,570749,+,1432
74,NZ_OX366327,1,730490,731921,-,1431
74,NZ_OX366367,1,167382,168814,+,1432
74,NZ_CP042444,1,460847,462279,+,1432
74,NZ_OX366326,1,774373,775804,-,1431
74,NZ_CP037426,1,297618,299059,+,1441
74,NZ_OX366339,1,554828,556268,-,1440
74,NZ_OX366355,1,499152,500593,+,1441
74,NZ_CP046922,1,501754,503185,-,1431
74,NZ_OX366370,1,1180387,1181819,+,1432
74,NZ_OX366385,1,984281,985716,+,1435
74,NZ_OX366399,1,698403,699834,-,1431
74,NZ_OX366395,1,479313,480753,-,1440
74,NZ_OX366396,1,1114076,1115517,+,1441
74,NZ_OX366351,1,596205,597636,-,1431
74,NZ_OX366381,1,726970,728411,+,1441
74,NZ_OX366342,1,465559,466999,-,1440
74,NZ_OX366369,1,789816,791257,+,1441
74,NZ_OX366356,1,701688,703129,+,1441
74,NZ_OX366377,1,887114,888554,-,1440
74,NZ_OX366388,1,681432,682873,+,1441
74,NZ_OX366357,1,854704,856145,+,1441
74,NZ_CP072012,1,558409,559841,+,1432
74,NZ_OX366398,1,662786,664226,-,1440
74,NC_002978,6,460346,461778,+,1432
74,NZ_OX366389,1,758533,759973,-,1440
74,NZ_OX366397,1,946917,948358,+,1441
74,NZ_OX366378,1,468699,470140,+,1441
74,NZ_CP090903,1,460346,461778,+,1432
74,NZ_OX366374,1,482648,484079,+,1431
74,NZ_CP090901,1,460346,461778,+,1432
74,NZ_CP046923,1,418002,419433,-,1431
74,NZ_CP069055,1,498948,500380,+,1432
74,NZ_CP072670,1,460186,461618,+,1432
74,NZ_CP090899,1,460346,461778,+,1432
74,NZ_CP046924,1,438940,440371,-,1431
74,NZ_OX366348,1,464270,465701,-,1431
74,NZ_CP046921,1,501754,503185,-,1431
74,NZ_OX366338,1,658116,659542,-,1426
74,NZ_CP054557,1,48679,50110,-,1431
74,NZ_CP072669,1,460194,461626,+,1432
74,NC_021089,1,360924,362364,-,1440
75,NZ_OX366376,1,264734,266070,+,1336
75,NZ_OX366393,1,971744,973080,+,1336
75,NZ_OX366372,1,1192028,1193363,-,1335
75,NZ_CP072672,1,464020,465356,+,1336
75,NZ_CP069060,1,451649,452985,+,1336
75,NZ_CP072667,1,464002,465338,+,1336
75,NZ_CP072671,1,464002,465338,+,1336
75,NZ_CP072668,1,463989,465325,+,1336
75,NZ_CP072666,1,464002,465338,+,1336
75,NZ_CP090902,1,464154,465490,+,1336
75,NZ_CP090948,1,464154,465490,+,1336
75,NZ_CP069052,1,418434,419769,-,1335
75,NZ_CP076228,1,247278,248612,-,1334
75,NZ_CP042445,1,464154,465490,+,1336
75,NZ_CP042904,1,273103,274438,-,1335
75,NC_012416,1,275687,277022,-,1335
75,NZ_CP069053,1,94284,95619,-,1335
75,NZ_CP042446,1,464154,465490,+,1336
75,NZ_CP041215,1,1226814,1228150,+,1336
75,NZ_OX366353,1,1270063,1271399,+,1336
75,NZ_OX366387,1,1117847,1119181,-,1334
75,NZ_OX366368,1,768434,769769,-,1335
75,NZ_OX366379,1,724639,725974,-,1335
75,NZ_CP091195,1,442258,443594,+,1336
75,NZ_OX366375,1,809183,810584,-,1401
75,NZ_CP046925,1,464002,465338,+,1336
75,NZ_OX366318,1,675577,676912,-,1335
75,NZ_OX366319,1,614841,616243,+,1402
75,NZ_OX366332,1,856107,857443,+,1336
75,NZ_CP110359,1,710346,711681,-,1335
75,NZ_OU953855,1,185012,186347,-,1335
75,NZ_OX366272,1,513401,514737,+,1336
75,NZ_OX366347,1,981590,982926,+,1336
75,NZ_OU909470,1,982023,983359,+,1336
75,NZ_OX366363,1,235343,236679,+,1336
75,NZ_OX366364,1,1133934,1135335,-,1401
75,NZ_OX366359,1,562538,563873,-,1335
75,NZ_OX366349,1,1482018,1483353,-,1335
75,NZ_OX366380,1,166614,167950,+,1336
75,NZ_OX366344,1,1275537,1276873,+,1336
75,NZ_CP090900,1,464154,465490,+,1336
75,NZ_OX366352,1,585220,586556,+,1336
75,NZ_OX366362,1,731214,732549,-,1335
75,NZ_OX366400,1,575439,576775,+,1336
75,NZ_OX366327,1,725605,726940,-,1335
75,NZ_OX366367,1,171546,172877,+,1331
75,NZ_CP042444,1,464655,465991,+,1336
75,NZ_OX366326,1,770401,771736,-,1335
75,NZ_CP037426,1,300932,302334,+,1402
75,NZ_OX366339,1,549982,551317,-,1335
75,NZ_OX366355,1,680989,682391,+,1402
75,NZ_CP046922,1,498042,499377,-,1335
75,NZ_OX366370,1,1237887,1239223,+,1336
75,NZ_OX366385,1,988380,989716,+,1336
75,NZ_OX366399,1,694222,695557,-,1335
75,NZ_OX366395,1,667722,669057,-,1335
75,NZ_OX366396,1,1118056,1119392,+,1336
75,NZ_OX366351,1,592233,593568,-,1335
75,NZ_OX366381,1,889406,890808,+,1402
75,NZ_OX366342,1,462005,463340,-,1335
75,NZ_OX366369,1,793602,795003,+,1401
75,NZ_OX366356,1,705870,707205,+,1335
75,NZ_OX366377,1,883189,884524,-,1335
75,NZ_OX366388,1,685144,686480,+,1336
75,NZ_OX366357,1,858230,859566,+,1336
75,NZ_CP072012,1,562769,564105,+,1336
75,NZ_OX366398,1,658861,660196,-,1335
75,NC_002978,6,464154,465490,+,1336
75,NZ_OX366389,1,754472,755807,-,1335
75,NZ_OX366397,1,952054,953390,+,1336
75,NZ_OX366378,1,225312,226648,+,1336
75,NZ_CP090903,1,464154,465490,+,1336
75,NZ_OX366374,1,812626,813961,-,1335
75,NZ_CP090901,1,464154,465490,+,1336
75,NZ_CP046923,1,414290,415625,-,1335
75,NZ_CP069055,1,502755,504091,+,1336
75,NZ_CP072670,1,463994,465330,+,1336
75,NZ_CP090899,1,464154,465490,+,1336
75,NZ_CP046924,1,435228,436563,-,1335
75,NZ_OX366348,1,460285,461686,-,1401
75,NZ_CP046921,1,498042,499377,-,1335
75,NZ_OX366338,1,652511,653846,-,1335
75,NZ_CP054557,1,43822,45239,-,1417
75,NZ_CP072669,1,464002,465338,+,1336
75,NC_021089,1,355892,357227,-,1335
76,NZ_OX366376,1,266257,268077,+,1820
76,NZ_OX366393,1,973267,975087,+,1820
76,NZ_OX366372,1,1190021,1191841,-,1820
76,NZ_CP072672,1,465545,467370,+,1825
76,NZ_CP069060,1,453174,454999,+,1825
76,NZ_CP072667,1,465527,467352,+,1825
76,NZ_CP072671,1,465527,467352,+,1825
76,NZ_CP072668,1,465514,467339,+,1825
76,NZ_CP072666,1,465527,467352,+,1825
76,NZ_CP090902,1,465679,467504,+,1825
76,NZ_CP090948,1,465679,467504,+,1825
76,NZ_CP069052,1,416420,418245,-,1825
76,NZ_CP076228,1,245258,247089,-,1831
76,NZ_CP042445,1,465679,467504,+,1825
76,NZ_CP042904,1,271096,272916,-,1820
76,NC_012416,1,273680,275500,-,1820
76,NZ_CP069053,1,92270,94095,-,1825
76,NZ_CP042446,1,465679,467504,+,1825
76,NZ_CP041215,1,1228337,1230158,+,1821
76,NZ_OX366353,1,1271586,1273407,+,1821
76,NZ_OX366387,1,1115846,1117660,-,1814
76,NZ_OX366368,1,766420,768245,-,1825
76,NZ_OX366379,1,722625,724450,-,1825
76,NZ_CP091195,1,443741,445560,+,1819
76,NZ_OX366375,1,807182,808996,-,1814
76,NZ_CP046925,1,465527,467352,+,1825
76,NZ_OX366318,1,673569,675388,-,1819
76,NZ_OX366319,1,616432,618258,+,1826
76,NZ_OX366332,1,857630,859451,+,1821
76,NZ_CP110359,1,708090,709916,-,1826
76,NZ_OU953855,1,182762,184582,-,1820
76,NZ_OX366272,1,515167,516987,+,1820
76,NZ_OX366347,1,983115,984940,+,1825
76,NZ_OU909470,1,983548,985367,+,1819
76,NZ_OX366363,1,236868,238693,+,1825
76,NZ_OX366364,1,1131725,1133550,-,1825
76,NZ_OX366359,1,560530,562351,-,1821
76,NZ_OX366349,1,1480011,1481831,-,1820
76,NZ_OX366380,1,168139,169958,+,1819
76,NZ_OX366344,1,1277062,1278887,+,1825
76,NZ_CP090900,1,465679,467504,+,1825
76,NZ_OX366352,1,586743,588564,+,1821
76,NZ_OX366362,1,728813,730638,-,1825
76,NZ_OX366400,1,576964,578783,+,1819
76,NZ_OX366327,1,723598,725418,-,1820
76,NZ_OX366367,1,173294,175114,+,1820
76,NZ_CP042444,1,466180,468005,+,1825
76,NZ_OX366326,1,768393,770212,-,1819
76,NZ_CP037426,1,302521,304335,+,1814
76,NZ_OX366339,1,548010,549835,-,1825
76,NZ_OX366355,1,682580,684406,+,1826
76,NZ_CP046922,1,496028,497853,-,1825
76,NZ_OX366370,1,1239370,1241191,+,1821
76,NZ_OX366385,1,989905,991724,+,1819
76,NZ_OX366399,1,692208,694033,-,1825
76,NZ_OX366395,1,665750,667575,-,1825
76,NZ_OX366396,1,1119539,1121364,+,1825
76,NZ_OX366351,1,590225,592044,-,1819
76,NZ_OX366381,1,890997,892823,+,1826
76,NZ_OX366342,1,459998,461818,-,1820
76,NZ_OX366369,1,795192,797018,+,1826
76,NZ_OX366356,1,707392,709207,+,1815
76,NZ_OX366377,1,881180,883000,-,1820
76,NZ_OX366388,1,686627,688446,+,1819
76,NZ_OX366357,1,859950,861781,+,1831
76,NZ_CP072012,1,564294,566119,+,1825
76,NZ_OX366398,1,656852,658672,-,1820
76,NC_002978,6,465679,467504,+,1825
76,NZ_OX366389,1,752463,754283,-,1820
76,NZ_OX366397,1,953577,955398,+,1821
76,NZ_OX366378,1,226795,228614,+,1819
76,NZ_CP090903,1,465679,467504,+,1825
76,NZ_OX366374,1,810272,812098,-,1826
76,NZ_CP090901,1,465679,467504,+,1825
76,NZ_CP046923,1,412276,414101,-,1825
76,NZ_CP069055,1,504280,506105,+,1825
76,NZ_CP072670,1,465519,467344,+,1825
76,NZ_CP090899,1,465679,467504,+,1825
76,NZ_CP046924,1,433214,435039,-,1825
76,NZ_OX366348,1,458276,460096,-,1820
76,NZ_CP046921,1,496028,497853,-,1825
76,NZ_OX366338,1,650304,652130,-,1826
76,NZ_CP054557,1,41813,43633,-,1820
76,NZ_CP072669,1,465527,467352,+,1825
76,NC_021089,1,353884,355705,-,1821
77,NZ_OX366376,1,268926,270848,+,1922
77,NZ_OX366393,1,975936,977858,+,1922
77,NZ_OX366372,1,1187250,1189172,-,1922
77,NZ_CP072672,1,468174,470112,+,1938
77,NZ_CP069060,1,455803,457741,+,1938
77,NZ_CP072667,1,468156,470094,+,1938
77,NZ_CP072671,1,468156,470094,+,1938
77,NZ_CP072668,1,468143,470081,+,1938
77,NZ_CP072666,1,468156,470094,+,1938
77,NZ_CP090902,1,468308,470246,+,1938
77,NZ_CP090948,1,468308,470246,+,1938
77,NZ_CP069052,1,413678,415616,-,1938
77,NZ_CP076228,1,242514,244452,-,1938
77,NZ_CP042445,1,468308,470246,+,1938
77,NZ_CP042904,1,266864,268803,-,1939
77,NC_012416,1,269448,271387,-,1939
77,NZ_CP069053,1,89528,91466,-,1938
77,NZ_CP042446,1,468308,470246,+,1938
77,NZ_CP041215,1,1230968,1232907,+,1939
77,NZ_OX366353,1,1274210,1276149,+,1939
77,NZ_OX366387,1,1113104,1115043,-,1939
77,NZ_OX366368,1,763678,765616,-,1938
77,NZ_OX366379,1,719883,721821,-,1938
77,NZ_CP091195,1,446363,448302,+,1939
77,NZ_OX366375,1,804440,806379,-,1939
77,NZ_CP046925,1,468156,470094,+,1938
77,NZ_OX366318,1,670827,672765,-,1938
77,NZ_OX366319,1,619061,621000,+,1939
77,NZ_OX366332,1,860261,862200,+,1939
77,NZ_CP110359,1,705348,707287,-,1939
77,NZ_OU953855,1,180020,181959,-,1939
77,NZ_OX366272,1,517790,519729,+,1939
77,NZ_OX366347,1,985743,987682,+,1939
77,NZ_OU909470,1,986222,988153,+,1931
77,NZ_OX366363,1,239496,241435,+,1939
77,NZ_OX366364,1,1128983,1130921,-,1938
77,NZ_OX366359,1,557788,559727,-,1939
77,NZ_OX366349,1,1477240,1479162,-,1922
77,NZ_OX366380,1,170825,172747,+,1922
77,NZ_OX366344,1,1279736,1281658,+,1922
77,NZ_CP090900,1,468308,470246,+,1938
77,NZ_OX366352,1,589374,591313,+,1939
77,NZ_OX366362,1,726093,728032,-,1939
77,NZ_OX366400,1,579587,581525,+,1938
77,NZ_OX366327,1,720856,722795,-,1939
77,NZ_OX366367,1,175918,177856,+,1938
77,NZ_CP042444,1,468809,470747,+,1938
77,NZ_OX366326,1,765651,767589,-,1938
77,NZ_CP037426,1,305138,307077,+,1939
77,NZ_OX366339,1,545268,547196,-,1928
77,NZ_OX366355,1,685209,687148,+,1939
77,NZ_CP046922,1,493286,495224,-,1938
77,NZ_OX366370,1,1242036,1243967,+,1931
77,NZ_OX366385,1,992591,994513,+,1922
77,NZ_OX366399,1,689466,691404,-,1938
77,NZ_OX366395,1,663008,664947,-,1939
77,NZ_OX366396,1,1122178,1124106,+,1928
77,NZ_OX366351,1,587483,589421,-,1938
77,NZ_OX366381,1,893626,895565,+,1939
77,NZ_OX366342,1,457227,459149,-,1922
77,NZ_OX366369,1,797821,799760,+,1939
77,NZ_OX366356,1,710113,712052,+,1939
77,NZ_OX366377,1,878438,880376,-,1938
77,NZ_OX366388,1,689260,691188,+,1928
77,NZ_OX366357,1,862595,864534,+,1939
77,NZ_CP072012,1,566923,568861,+,1938
77,NZ_OX366398,1,654110,656048,-,1938
77,NC_002978,6,468308,470246,+,1938
77,NZ_OX366389,1,749721,751659,-,1938
77,NZ_OX366397,1,956201,958140,+,1939
77,NZ_OX366378,1,229417,231356,+,1939
77,NZ_CP090903,1,468308,470246,+,1938
77,NZ_OX366374,1,807334,809273,-,1939
77,NZ_CP090901,1,468308,470246,+,1938
77,NZ_CP046923,1,409534,411472,-,1938
77,NZ_CP069055,1,506909,508847,+,1938
77,NZ_CP072670,1,468148,470086,+,1938
77,NZ_CP090899,1,468308,470246,+,1938
77,NZ_CP046924,1,430472,432410,-,1938
77,NZ_OX366348,1,455534,457472,-,1938
77,NZ_CP046921,1,493286,495224,-,1938
77,NZ_OX366338,1,647562,649501,-,1939
77,NZ_CP054557,1,39071,41009,-,1938
77,NZ_CP072669,1,468156,470094,+,1938
77,NC_021089,1,351142,353081,-,1939
78,NZ_OX366376,1,272105,272729,+,624
78,NZ_OX366393,1,979115,979739,+,624
78,NZ_OX366372,1,1185368,1185992,-,624
78,NZ_CP072672,1,327194,327818,+,624
78,NZ_CP069060,1,316063,316687,+,624
78,NZ_CP072667,1,327176,327800,+,624
78,NZ_CP072671,1,327176,327800,+,624
78,NZ_CP072668,1,327176,327800,+,624
78,NZ_CP072666,1,327176,327800,+,624
78,NZ_CP090902,1,327328,327952,+,624
78,NZ_CP090948,1,327328,327952,+,624
78,NZ_CP069052,1,310736,311360,+,624
78,NZ_CP076228,1,408125,408749,-,624
78,NZ_CP042445,1,327328,327952,+,624
78,NZ_CP042904,1,471702,472326,-,624
78,NC_012416,1,475020,475644,-,624
78,NZ_CP069053,1,230590,231214,-,624
78,NZ_CP042446,1,327328,327952,+,624
78,NZ_CP041215,1,834974,835598,-,624
78,NZ_OX366353,1,92329,92952,-,623
78,NZ_OX366387,1,931552,932176,-,624
78,NZ_OX366368,1,682215,682839,+,624
78,NZ_OX366379,1,864348,864972,-,624
78,NZ_CP091195,1,349986,350610,-,624
78,NZ_CP046925,1,327176,327800,+,624
78,NZ_OX366318,1,814390,815014,-,624
78,NZ_OX366319,1,430745,431369,+,624
78,NZ_OX366332,1,950910,951534,-,624
78,NZ_CP110359,1,851852,852447,-,595
78,NZ_OU953855,1,365861,366485,+,624
78,NZ_OX366272,1,656970,657594,-,624
78,NZ_OX366347,1,1069222,1069846,-,624
78,NZ_OU909470,1,989367,989974,+,607
78,NZ_OX366363,1,95845,96469,+,624
78,NZ_OX366364,1,1210987,1211594,-,607
78,NZ_OX366359,1,781603,782227,-,624
78,NZ_OX366349,1,1475360,1475983,-,623
78,NZ_OX366380,1,182310,182934,+,624
78,NZ_OX366344,1,1282915,1283539,+,624
78,NZ_CP090900,1,327328,327952,+,624
78,NZ_OX366352,1,712005,712629,-,624
78,NZ_OX366362,1,723926,724550,-,624
78,NZ_OX366400,1,430428,431052,+,624
78,NZ_OX366327,1,862164,862788,-,624
78,NZ_OX366367,1,25487,26094,+,607
78,NZ_CP042444,1,327829,328453,+,624
78,NZ_OX366326,1,911696,912320,-,624
78,NZ_OX366339,1,628509,629133,-,624
78,NZ_OX366355,1,527139,527763,-,624
78,NZ_CP046922,1,326972,327596,+,624
78,NZ_OX366385,1,999358,999982,+,624
78,NZ_OX366399,1,855389,856013,-,624
78,NZ_OX366395,1,893880,894504,-,624
78,NZ_OX366351,1,738443,739067,-,624
78,NZ_OX366381,1,591107,591731,+,624
78,NZ_OX366342,1,455346,455970,-,624
78,NZ_OX366369,1,657633,658257,+,624
78,NZ_OX366356,1,567815,568439,+,624
78,NZ_OX366377,1,425927,426551,-,624
78,NZ_OX366388,1,485603,486227,-,624
78,NZ_OX366357,1,411470,412094,-,624
78,NZ_CP072012,1,649213,649837,-,624
78,NZ_OX366398,1,84283,84907,+,624
78,NC_002978,6,327328,327952,+,624
78,NZ_OX366389,1,487055,487679,+,624
78,NZ_OX366397,1,1032381,1033005,-,624
78,NZ_OX366378,1,447370,447994,+,624
78,NZ_CP090903,1,327328,327952,+,624
78,NZ_CP090901,1,327328,327952,+,624
78,NZ_CP046923,1,326972,327596,+,624
78,NZ_CP069055,1,364252,364876,+,624
78,NZ_CP072670,1,327168,327792,+,624
78,NZ_CP090899,1,327328,327952,+,624
78,NZ_CP046924,1,326972,327596,+,624
78,NZ_OX366348,1,674237,674861,+,624
78,NZ_CP046921,1,326972,327596,+,624
78,NZ_OX366338,1,743922,744546,-,624
78,NZ_CP054557,1,71203,71827,+,624
78,NZ_CP072669,1,327176,327800,+,624
78,NC_021089,1,599779,600404,-,625
79,NZ_OX366376,1,272883,274698,+,1815
79,NZ_OX366393,1,979893,981708,+,1815
79,NZ_OX366372,1,1183399,1185214,-,1815
79,NZ_CP072672,1,329309,331127,+,1818
79,NZ_CP069060,1,318178,319996,+,1818
79,NZ_CP072667,1,329291,331109,+,1818
79,NZ_CP072671,1,329291,331109,+,1818
79,NZ_CP072668,1,329291,331109,+,1818
79,NZ_CP072666,1,329291,331109,+,1818
79,NZ_CP090902,1,329443,331261,+,1818
79,NZ_CP090948,1,329443,331261,+,1818
79,NZ_CP069052,1,312851,314669,+,1818
79,NZ_CP076228,1,404816,406634,-,1818
79,NZ_CP042445,1,329443,331261,+,1818
79,NZ_CP042904,1,468385,470202,-,1817
79,NC_012416,1,471703,473520,-,1817
79,NZ_CP069053,1,227281,229099,-,1818
79,NZ_CP042446,1,329443,331261,+,1818
79,NZ_CP041215,1,831657,833475,-,1818
79,NZ_OX366353,1,89012,90830,-,1818
79,NZ_OX366387,1,928243,930061,-,1818
79,NZ_OX366368,1,684330,686148,+,1818
79,NZ_OX366379,1,861039,862857,-,1818
